amount,payment_method,bank,gateway,bank_status,gateway_status,auth_status,capture_status,merchant_order_status,merchant_fulfillment_status,webhook_status,webhook_http_code,webhook_attempt_count,settlement_status,refund_status,bank_reversal_status,bank_latency_ms,gateway_latency_ms,transaction_age_seconds,time_of_day_hour,retry_count,amount_deviation_score,historical_merchant_failure_rate,is_amount_matched,is_duplicate_candidate,target_incident_class
310.88,CREDIT_CARD,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,RETRYING,200,2,SETTLED,NONE,NONE,75954,80369,155803,7,0,-0.2598,0.0327,1,0,DELAYED_CONFIRMATION
860.22,NET_BANKING,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,AWAITING_ACK,665,945,188737,23,0,-0.218,0.0544,1,0,REFUND_UNCERTAINTY
375.14,CREDIT_CARD,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,404,2,ON_HOLD,NONE,NONE,510,967,142102,22,0,-0.1068,0.0318,1,0,MISSING_WEBHOOK
343.95,UPI,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,342,513,257390,0,0,-0.2834,0.0493,1,0,NORMAL
7263.02,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PROCESSING,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,86162,89137,68213,14,0,1.5939,0.0184,1,0,DELAYED_CONFIRMATION
812.57,UPI,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,409,635,30771,5,0,-0.2613,0.0487,1,0,NORMAL
10094.95,UPI,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,2,PENDING,NONE,NONE,466,660,72114,5,0,1.8843,0.0377,1,0,NORMAL
27126.01,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,FAILED,404,4,ON_HOLD,NONE,NONE,532,626,41581,8,0,1.1701,0.061,1,0,MISSING_WEBHOOK
3097.56,UPI,KOTAK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,458,688,182489,8,0,-0.115,0.0396,1,0,NORMAL
2640.86,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,319,568,39786,12,0,0.0214,0.0197,1,0,SETTLEMENT_MISMATCH
473.02,UPI,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,329631,331156,227198,11,0,-0.0145,0.0375,1,0,ORDER_PAYMENT_CONFLICT
1160.4,UPI,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,344288,346027,121136,18,0,-0.3893,0.0549,1,0,ORDER_PAYMENT_CONFLICT
109.65,UPI,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,558,779,105539,9,0,-0.7389,0.0429,1,0,NORMAL
451.37,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,728,913,159059,23,0,-0.3056,0.0234,1,0,NORMAL
396.48,UPI,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,521,636,208041,19,0,-0.056,0.0371,1,0,NORMAL
517.78,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,404,5,PENDING,NONE,NONE,577,833,222352,8,0,0.0787,0.036,1,0,MISSING_WEBHOOK
722.72,CREDIT_CARD,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,37046,39443,152165,18,0,0.5057,0.0312,1,0,DELAYED_CONFIRMATION
1682.04,UPI,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,501,599,109670,17,4,1.3362,0.0313,1,1,DUPLICATE_PAYMENT
1590.12,CREDIT_CARD,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,4465,5224,38080,8,0,0.4456,0.0447,1,0,NORMAL
3089.82,CREDIT_CARD,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,393,686,18878,13,0,-0.3563,0.0598,1,0,NORMAL
3247.32,WALLET,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,574,705,237540,21,1,-0.0722,0.033,1,1,DUPLICATE_PAYMENT
1782.83,NET_BANKING,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,264587,266297,251483,20,0,-0.0617,0.0506,1,0,ORDER_PAYMENT_CONFLICT
13072.32,UPI,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,DROPPED,504,3,PENDING,NONE,NONE,466,602,220027,10,0,2.7349,0.0353,1,0,MISSING_WEBHOOK
1674.06,EMI,PNB,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,500,5,PENDING,NONE,NONE,654,931,172594,17,0,-0.5217,0.0365,1,0,MISSING_WEBHOOK
1512.7,CREDIT_CARD,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,672,756,196651,0,4,0.3752,0.0539,1,1,DUPLICATE_PAYMENT
212.72,UPI,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,FAILED,AWAITING_ACK,736,857,197268,4,0,-0.4935,0.0471,1,0,REFUND_UNCERTAINTY
6390.95,CREDIT_CARD,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,194,415,144429,9,0,0.826,0.0495,1,0,NORMAL
15028.03,CREDIT_CARD,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,502,5,ON_HOLD,NONE,NONE,297,536,107457,14,0,0.2022,0.0705,1,0,MISSING_WEBHOOK
492.09,UPI,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,485,568,173994,7,0,0.1716,0.0309,1,0,NORMAL
287.52,DEBIT_CARD,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,437,533,8009,23,0,-0.3154,0.0346,1,0,NORMAL
3055.47,UPI,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,84362,86110,43158,22,0,0.0912,0.0297,1,0,DELAYED_CONFIRMATION
234.3,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PROCESSING,PROCESSING,DELIVERED,200,3,SETTLED,NONE,NONE,105917,109909,160750,5,0,-0.5119,0.0444,1,0,DELAYED_CONFIRMATION
2678.44,NET_BANKING,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,3,SETTLED,NONE,NONE,61415,65852,125271,0,0,-0.0434,0.0111,1,0,DELAYED_CONFIRMATION
1017.37,UPI,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,519,691,87031,21,0,-0.0751,0.0507,1,0,NORMAL
6085.41,CREDIT_CARD,PNB,RAZORPAY,REVERSED,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,REJECTED_BY_BANK,477,725,139376,3,0,-0.5132,0.0792,1,0,REFUND_UNCERTAINTY
209.71,UPI,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,727,1022,164266,12,0,-0.5631,0.0313,1,0,NORMAL
743.41,CREDIT_CARD,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,1351,2018,121330,14,0,0.1437,0.0261,1,0,NORMAL
2945.3,UPI,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,255545,257542,141777,14,0,-0.3864,0.0517,1,0,ORDER_PAYMENT_CONFLICT
1247.75,UPI,AXIS,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,626,741,230804,1,0,-0.5544,0.0153,1,0,NORMAL
2237.38,DEBIT_CARD,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,REJECTED_BY_BANK,717,813,220904,4,0,0.1776,0.0469,1,0,REFUND_UNCERTAINTY
7310.43,CREDIT_CARD,INDUSIND,STRIPE,REVERSED,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,AWAITING_ACK,735,1002,227350,14,0,1.6109,0.0241,1,0,REFUND_UNCERTAINTY
607.51,UPI,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,202,446,218527,4,3,0.2656,0.043,1,1,DUPLICATE_PAYMENT
7818.76,UPI,YES_BANK,CASHFREE,SUCCESS,FAILED,TIMEOUT,FAILED,EXPIRED,CANCELLED,FAILED,500,1,ON_HOLD,INITIATED,NOT_INITIATED,529,83671,146474,5,0,-0.3745,0.0661,1,0,BANK_DEBIT_GATEWAY_FAILURE
1652.13,CREDIT_CARD,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,3,SETTLED,NONE,NONE,684,927,138753,19,0,0.5019,0.0408,1,0,NORMAL
127.45,CREDIT_CARD,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,473,751,130244,23,0,-0.6965,0.0355,1,0,NORMAL
707.95,UPI,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,253,397,158885,8,0,-0.6274,0.0586,1,0,NORMAL
856.32,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,370,536,46354,21,1,-0.2215,0.0446,1,0,NORMAL
5164.1,CREDIT_CARD,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,185,428,64067,11,0,0.4755,0.0414,1,0,NORMAL
2248.62,WALLET,YES_BANK,PAYU,DEBITED,FAILED,NONE,FAILED,CANCELLED,CANCELLED,FAILED,0,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,1323,69429,120368,9,0,-0.1969,0.0209,1,0,BANK_DEBIT_GATEWAY_FAILURE
348.0,UPI,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,213,388,61028,17,0,-0.275,0.0323,1,0,NORMAL
613.78,UPI,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,2574,3189,122426,15,0,0.2787,0.0483,1,0,NORMAL
1804.97,CREDIT_CARD,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,224,494,21229,13,0,1.7769,0.0396,1,0,NORMAL
1678.98,CREDIT_CARD,AXIS,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,653,932,26275,2,0,-0.5203,0.0433,1,0,NORMAL
1318.34,UPI,ICICI,RAZORPAY,PENDING,FAILED,AUTHORIZED,CAPTURED,PENDING_PAYMENT,CANCELLED,DELIVERED,504,1,DISCREPANCY,MANUAL_INTERVENTION_REQUIRED,REJECTED_BY_BANK,77831,49481,146640,22,2,-0.6233,0.0336,1,0,UNRESOLVED
187.1,CREDIT_CARD,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,695,800,106797,10,1,-0.6102,0.045,1,0,NORMAL
469.4,UPI,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,315,483,89716,22,0,-0.0221,0.0373,1,0,NORMAL
3044.44,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,232,677,226355,21,0,0.146,0.0171,1,0,SETTLEMENT_MISMATCH
184.63,UPI,AXIS,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,610,755,185340,3,0,-0.5604,0.0482,1,0,NORMAL
1495.26,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,495,581,72458,15,0,-0.466,0.0269,1,0,REFUND_UNCERTAINTY
1034.32,CREDIT_CARD,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PROCESSING,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,38210,42686,214799,11,0,1.1548,0.0389,1,0,DELAYED_CONFIRMATION
870.88,DEBIT_CARD,HDFC,BILLDESK,SUCCESS,FAILED,TIMEOUT,NOT_REQUESTED,CANCELLED,CANCELLED,NONE,0,1,ON_HOLD,NONE,NOT_INITIATED,594,62985,148778,21,0,0.3398,0.0381,1,0,BANK_DEBIT_GATEWAY_FAILURE
435.72,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,741,879,133969,10,0,-0.3258,0.0233,1,0,SETTLEMENT_MISMATCH
10726.96,UPI,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,AWAITING_ACK,484,571,219184,2,0,-0.1418,0.0789,1,0,REFUND_UNCERTAINTY
1917.04,UPI,SBI,PAYU,SUCCESS,FAILED,TIMEOUT,FAILED,CANCELLED,CANCELLED,NONE,0,1,ON_HOLD,INITIATED,NOT_INITIATED,639,85457,131909,13,0,2.9938,0.0417,1,0,BANK_DEBIT_GATEWAY_FAILURE
630.6,UPI,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,247,521,46900,5,0,-0.1242,0.0298,1,0,NORMAL
6287.18,DEBIT_CARD,YES_BANK,STRIPE,PENDING,FAILED,NONE,FAILED,FAILED,DELIVERED,DROPPED,504,1,FAILED,NONE,AWAITING_ACK,87241,4628,47430,6,2,0.3098,0.051,1,0,UNRESOLVED
1596.92,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,272740,274640,83829,23,0,1.4568,0.0269,1,0,ORDER_PAYMENT_CONFLICT
476.57,CREDIT_CARD,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,679,964,131424,2,3,0.1347,0.0424,1,1,DUPLICATE_PAYMENT
547.1,CREDIT_CARD,INDUSIND,PAYU,DEBITED,SUCCESS,FAILED,AUTO_REFUNDED,PENDING_PAYMENT,RETURNED,DROPPED,404,1,DISCREPANCY,NONE,REJECTED_BY_BANK,71915,11345,144592,5,0,-0.5026,0.0438,1,0,UNRESOLVED
160.19,EMI,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,3,SETTLED,NONE,NONE,226,457,200367,6,0,-0.6186,0.0365,1,0,NORMAL
928.35,UPI,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,435,590,89975,0,0,0.2894,0.0309,1,0,NORMAL
20571.98,UPI,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,376,576,75530,5,0,0.6458,0.0788,1,0,NORMAL
2503.14,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,503,732,238383,19,0,2.4766,0.0392,1,0,NORMAL
593.44,NET_BANKING,INDUSIND,PAYU,SUCCESS,FAILED,FAILED,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NOT_INITIATED,829,54425,180783,23,0,-0.087,0.0329,1,0,BANK_DEBIT_GATEWAY_FAILURE
641.52,DEBIT_CARD,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,719,808,218951,17,0,-0.109,0.0215,1,0,NORMAL
3607.95,NET_BANKING,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,534,617,177882,20,4,-0.2483,0.0516,1,1,DUPLICATE_PAYMENT
27423.36,UPI,YES_BANK,STRIPE,DEBITED,FAILED,TIMEOUT,CAPTURED,PAID,DELIVERED,DELIVERED,500,1,ON_HOLD,NONE,NOT_INITIATED,107997,24884,106446,15,1,1.1939,0.0629,1,0,UNRESOLVED
4432.84,CREDIT_CARD,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,394,689,163266,15,0,0.2665,0.0433,1,0,NORMAL
3044.19,NET_BANKING,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,AWAITING_ACK,186,442,175621,6,0,-0.3658,0.0534,1,0,REFUND_UNCERTAINTY
4288.32,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PROCESSING,PROCESSING,DELIVERED,200,2,PENDING,NONE,NONE,51134,54567,39013,2,0,0.2252,0.0373,1,0,DELAYED_CONFIRMATION
12418.76,WALLET,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,747,840,55594,23,4,-0.0065,0.0618,1,1,DUPLICATE_PAYMENT
17013.38,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,648,886,221677,11,0,0.3611,0.0678,1,0,NORMAL
1541.33,DEBIT_CARD,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,284473,285578,231669,22,0,1.1407,0.0356,1,0,ORDER_PAYMENT_CONFLICT
6950.02,NET_BANKING,INDUSIND,RAZORPAY,REVERSED,PENDING,TIMEOUT,PENDING,FAILED,UNFULFILLED,DELIVERED,200,1,FAILED,PENDING,NOT_INITIATED,97680,1483,106496,8,3,-0.444,0.0725,1,0,UNRESOLVED
1189.73,CREDIT_CARD,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,290,519,21685,12,0,0.8304,0.0253,1,0,NORMAL
433.93,NET_BANKING,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,3048,3693,204152,2,0,-0.3324,0.0397,1,0,NORMAL
1305.18,NET_BANKING,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,2,SETTLED,NONE,NONE,315,441,153635,3,0,1.008,0.0313,1,0,NORMAL
231.81,UPI,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,3,PENDING,NONE,NONE,472,643,50126,20,0,-0.4481,0.0498,1,0,NORMAL
948.73,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,256377,257133,253473,22,0,-0.6612,0.0285,1,0,ORDER_PAYMENT_CONFLICT
550.7,NET_BANKING,KOTAK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,2,SETTLED,NONE,NONE,108446,113495,231232,7,0,0.1473,0.047,1,0,DELAYED_CONFIRMATION
7446.84,UPI,AXIS,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,DROPPED,0,4,ON_HOLD,NONE,NONE,520,619,130989,23,0,0.5514,0.0624,1,0,MISSING_WEBHOOK
1973.22,UPI,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,273460,274164,136384,9,0,-0.5889,0.0534,1,0,ORDER_PAYMENT_CONFLICT
768.89,CREDIT_CARD,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,267,396,32478,20,0,0.1829,0.0373,1,0,NORMAL
796.04,UPI,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,0,3,ON_HOLD,NONE,NONE,719,904,209176,13,0,0.6584,0.0488,1,0,MISSING_WEBHOOK
1051.64,UPI,KOTAK,PAYU,PENDING,SUCCESS,AUTHORIZED,FAILED,PENDING_PAYMENT,UNFULFILLED,DELIVERED,200,1,ON_HOLD,PENDING,NOT_INITIATED,83049,12315,115226,1,0,-0.044,0.048,1,0,UNRESOLVED
709.6,EMI,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,217,399,173636,5,1,0.4783,0.0429,1,0,NORMAL
1195.2,DEBIT_CARD,YES_BANK,RAZORPAY,DEBITED,TIMED_OUT,TIMEOUT,AUTO_REFUNDED,CANCELLED,CANCELLED,NONE,500,1,ON_HOLD,NONE,NOT_INITIATED,320,55554,113044,16,0,-0.3709,0.0507,1,0,BANK_DEBIT_GATEWAY_FAILURE
356.77,DEBIT_CARD,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,432,607,13515,8,0,-0.4574,0.0239,1,0,SETTLEMENT_MISMATCH
4121.61,UPI,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,337,606,72447,15,0,-0.1413,0.0627,1,0,REFUND_UNCERTAINTY
6468.79,UPI,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,492,711,186177,10,0,0.8482,0.0329,1,0,NORMAL
275.71,UPI,INDUSIND,PAYU,REVERSED,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DROPPED,200,1,DISCREPANCY,MANUAL_INTERVENTION_REQUIRED,NOT_INITIATED,73663,122489,203053,21,2,-0.4256,0.0305,1,0,UNRESOLVED
276.07,NET_BANKING,AXIS,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,235,433,86377,16,0,-0.4249,0.0416,1,0,NORMAL
566.65,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,500,3,ON_HOLD,NONE,NONE,312,550,162824,21,0,0.1805,0.0419,1,0,MISSING_WEBHOOK
1206.84,UPI,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,TIMED_OUT,500,5,ON_HOLD,NONE,NONE,427,537,188950,19,0,0.0971,0.0546,1,0,MISSING_WEBHOOK
398.38,CREDIT_CARD,AXIS,CASHFREE,DEBITED,FAILED,FAILED,AUTO_REFUNDED,CANCELLED,CANCELLED,NONE,0,1,ON_HOLD,INITIATED,NOT_INITIATED,545,56064,112357,17,0,-0.0515,0.0325,1,0,BANK_DEBIT_GATEWAY_FAILURE
