payment_id,merchant_id,amount,payment_method,bank,gateway,bank_status,gateway_status,auth_status,capture_status,merchant_order_status,merchant_fulfillment_status,webhook_status,webhook_http_code,webhook_attempt_count,settlement_status,refund_status,bank_reversal_status,bank_latency_ms,gateway_latency_ms,transaction_age_seconds,time_of_day_hour,retry_count,amount_deviation_score,historical_merchant_failure_rate,is_amount_matched,is_duplicate_candidate,target_incident_class
pay_synth_0003216,merch_zomato,2097.14,DEBIT_CARD,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,PROCESSING,DELIVERED,200,3,SETTLED,NONE,NONE,30199,34987,108667,23,0,1.9127,0.0377,1,0,DELAYED_CONFIRMATION
pay_synth_0000098,merch_zomato,842.09,UPI,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,257,382,40103,19,0,0.1696,0.0247,1,0,NORMAL
pay_synth_0004380,merch_zomato,451.85,UPI,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,UNFULFILLED,DROPPED,404,4,ON_HOLD,NONE,NONE,339,604,249731,19,0,-0.3724,0.025,1,0,MISSING_WEBHOOK
pay_synth_0001538,merch_amazon_in,2033.99,CREDIT_CARD,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,5733,6700,211394,16,0,0.0111,0.0167,1,0,NORMAL
pay_synth_0003589,merch_tatacliq,10098.29,CREDIT_CARD,SBI,RAZORPAY,SUCCESS,FAILED,NONE,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NOT_INITIATED,2365,73705,158268,18,0,1.1038,0.0547,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0003649,merch_swiggy,1039.71,UPI,HDFC,STRIPE,SUCCESS,FAILED,TIMEOUT,FAILED,CANCELLED,CANCELLED,NONE,500,1,ON_HOLD,INITIATED,NOT_INITIATED,1340,69413,3768,11,0,0.5996,0.0258,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0006131,merch_zepto,575.34,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,256847,259840,230113,15,0,0.1986,0.0358,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0001518,merch_makemytrip,18250.92,CREDIT_CARD,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,386,582,129652,21,0,0.4601,0.0751,1,0,NORMAL
pay_synth_0006153,merch_amazon_in,1760.86,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,229225,230580,78599,5,0,-0.3711,0.0111,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0003670,merch_bookmyshow,1347.87,DEBIT_CARD,ICICI,STRIPE,SUCCESS,FAILED,TIMEOUT,NOT_REQUESTED,CANCELLED,CANCELLED,NONE,504,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,2355,63929,184325,16,0,0.2253,0.0527,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0002091,merch_myntra,2311.51,UPI,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,661,769,229271,22,0,0.2166,0.0522,1,0,NORMAL
pay_synth_0000573,merch_amazon_in,3406.81,UPI,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,3,PENDING,NONE,NONE,6622,7220,43147,6,0,0.2167,0.0296,1,0,NORMAL
pay_synth_0006357,merch_swiggy,2355.4,UPI,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,253305,254996,87277,8,0,2.6237,0.031,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0005807,merch_makemytrip,3136.79,CREDIT_CARD,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,704,941,126300,17,0,0.0798,0.0725,1,0,SETTLEMENT_MISMATCH
pay_synth_0003063,merch_tatacliq,4538.44,NET_BANKING,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,618,846,86857,2,0,-0.0545,0.0552,1,0,NORMAL
pay_synth_0004795,merch_zepto,438.66,DEBIT_CARD,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,300,546,65359,2,2,-0.0861,0.043,1,0,DUPLICATE_PAYMENT
pay_synth_0005058,merch_zomato,728.46,CREDIT_CARD,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,INITIATED,AWAITING_ACK,846,934,51472,0,3,0.0118,0.0364,1,1,DUPLICATE_PAYMENT
pay_synth_0004521,merch_bookmyshow,820.93,CREDIT_CARD,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,502,2,SETTLED,NONE,NONE,599,803,13510,15,0,-0.2537,0.0517,1,0,MISSING_WEBHOOK
pay_synth_0005841,merch_amazon_in,3471.64,NET_BANKING,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,297,579,21983,22,0,0.0838,0.0229,1,0,SETTLEMENT_MISMATCH
pay_synth_0000371,merch_myntra,1928.15,CREDIT_CARD,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,2,SETTLED,NONE,NONE,799,799,152861,12,0,0.0148,0.051,1,0,NORMAL
pay_synth_0001939,merch_bookmyshow,2110.2,WALLET,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,3,SETTLED,NONE,NONE,671,966,230490,8,0,0.9184,0.0527,1,0,NORMAL
pay_synth_0004937,merch_tatacliq,4809.07,UPI,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,714,984,25731,0,2,0.0019,0.0689,1,1,DUPLICATE_PAYMENT
pay_synth_0006037,merch_amazon_in,4698.04,DEBIT_CARD,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,235879,238232,119846,22,0,0.6779,0.0271,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0003671,merch_swiggy,1205.5,UPI,ICICI,BILLDESK,SUCCESS,PENDING,NONE,NOT_REQUESTED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NOT_INITIATED,1632,48321,107564,18,0,0.8546,0.0316,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0003653,merch_tatacliq,6268.14,UPI,YES_BANK,CASHFREE,DEBITED,FAILED,TIMEOUT,FAILED,CANCELLED,CANCELLED,FAILED,504,1,ON_HOLD,NONE,NOT_INITIATED,1553,43973,227252,11,0,0.3059,0.0617,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0002362,merch_tatacliq,2131.9,WALLET,AXIS,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,670,774,208617,19,0,-0.5559,0.0562,1,0,NORMAL
pay_synth_0004343,merch_blinkit,1351.89,UPI,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,FAILED,0,5,ON_HOLD,NONE,NONE,709,810,36277,3,0,2.2188,0.0385,1,0,MISSING_WEBHOOK
pay_synth_0006303,merch_amazon_in,4977.41,UPI,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,169420,169420,213684,14,0,0.7776,0.0256,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0003738,merch_bookmyshow,999.69,UPI,SBI,CASHFREE,SUCCESS,FAILED,FAILED,FAILED,CANCELLED,CANCELLED,FAILED,504,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,1839,73753,14243,15,0,-0.0912,0.0586,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0005661,merch_zomato,696.72,CREDIT_CARD,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,547,766,18188,19,0,0.0802,0.0311,1,0,SETTLEMENT_MISMATCH
pay_synth_0004809,merch_blinkit,988.94,CREDIT_CARD,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,INITIATED,AWAITING_ACK,472,687,27472,2,2,1.3546,0.042,1,1,DUPLICATE_PAYMENT
pay_synth_0004841,merch_zomato,443.82,UPI,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,PROCESSED,CREDITED_TO_CUSTOMER,372,615,15555,17,1,-0.3836,0.0237,1,1,DUPLICATE_PAYMENT
pay_synth_0001172,merch_makemytrip,14797.28,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,366,450,150523,9,0,0.1838,0.0764,1,0,NORMAL
pay_synth_0004542,merch_bookmyshow,3533.99,UPI,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,FAILED,500,4,PENDING,NONE,NONE,415,661,256078,15,0,2.2127,0.0484,1,0,MISSING_WEBHOOK
pay_synth_0001423,merch_zomato,578.41,UPI,PNB,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,571,868,230472,18,0,0.0131,0.0223,1,0,NORMAL
pay_synth_0006275,merch_bookmyshow,863.59,UPI,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,180152,181099,10608,21,0,-0.2149,0.0503,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0006154,merch_blinkit,249.09,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,294779,295581,101894,11,0,-0.4069,0.0354,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0004583,merch_swiggy,647.68,UPI,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,FAILED,504,4,PENDING,NONE,NONE,203,445,190202,9,0,-0.0036,0.0275,1,0,MISSING_WEBHOOK
pay_synth_0000875,merch_makemytrip,12254.0,CREDIT_CARD,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,192,359,124706,12,0,-0.0197,0.0765,1,0,NORMAL
pay_synth_0002298,merch_amazon_in,6492.05,CREDIT_CARD,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,2,SETTLED,NONE,NONE,560,753,249861,5,0,1.3186,0.0125,1,0,NORMAL
pay_synth_0002644,merch_myntra,1284.8,UPI,AXIS,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,3,SETTLED,NONE,NONE,6945,8046,136844,19,0,0.0089,0.0589,1,0,NORMAL
pay_synth_0006060,merch_bookmyshow,1574.87,NET_BANKING,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,296552,299752,41577,16,0,0.4317,0.0469,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0000841,merch_makemytrip,12134.47,UPI,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,233,348,234898,2,0,-0.0292,0.0629,1,0,NORMAL
pay_synth_0000582,merch_tatacliq,3741.34,WALLET,PNB,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,368,659,104969,6,0,-0.2206,0.0647,1,0,NORMAL
pay_synth_0000205,merch_tatacliq,2100.16,UPI,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,573,742,154583,3,0,-0.5625,0.0672,1,0,NORMAL
pay_synth_0001642,merch_blinkit,980.03,CREDIT_CARD,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,3828,4372,170964,23,0,1.3334,0.0329,1,0,NORMAL
pay_synth_0002015,merch_bookmyshow,1809.4,UPI,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,363,519,43976,13,0,0.6449,0.0555,1,0,NORMAL
pay_synth_0003254,merch_myntra,3584.88,DEBIT_CARD,ICICI,BILLDESK,PENDING,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,2,SETTLED,NONE,NONE,60529,64219,173925,0,1,0.8868,0.0565,1,1,DELAYED_CONFIRMATION
pay_synth_0004302,merch_makemytrip,5508.86,CREDIT_CARD,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,504,2,ON_HOLD,NONE,NONE,730,832,122798,18,0,-0.5593,0.073,1,0,MISSING_WEBHOOK
pay_synth_0000906,merch_zepto,493.56,WALLET,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,678,821,102282,21,0,0.0283,0.0445,1,0,NORMAL
pay_synth_0000632,merch_amazon_in,7010.08,CREDIT_CARD,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,436,450,173104,13,0,0.0104,0.0174,1,0,NORMAL
pay_synth_0004950,merch_amazon_in,3633.95,UPI,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,INITIATED,AWAITING_ACK,431,672,199175,14,3,0.2978,0.0104,1,1,DUPLICATE_PAYMENT
pay_synth_0004976,merch_myntra,833.23,NET_BANKING,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,621,703,107635,9,1,-0.5615,0.0438,1,1,DUPLICATE_PAYMENT
pay_synth_0001975,merch_bookmyshow,1087.72,CREDIT_CARD,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,549,786,106792,23,0,-0.0112,0.0418,1,0,NORMAL
pay_synth_0000163,merch_tatacliq,9619.32,CREDIT_CARD,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,509,787,144754,7,0,1.004,0.0683,1,0,NORMAL
pay_synth_0004763,merch_blinkit,628.55,EMI,HDFC,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,INITIATED,AWAITING_ACK,299,545,86482,1,1,0.4965,0.045,1,1,DUPLICATE_PAYMENT
pay_synth_0006283,merch_zepto,833.56,WALLET,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,282760,285577,182096,4,0,0.7366,0.0333,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0004439,merch_bookmyshow,896.69,CREDIT_CARD,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,UNFULFILLED,DROPPED,404,4,SETTLED,NONE,NONE,207,398,4149,11,0,-0.1848,0.0487,1,0,MISSING_WEBHOOK
pay_synth_0000876,merch_amazon_in,8218.22,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,260,501,8488,12,0,1.9351,0.0206,1,0,NORMAL
pay_synth_0001432,merch_bookmyshow,1794.55,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,292,507,27288,0,1,0.6314,0.0483,1,1,NORMAL
pay_synth_0005891,merch_tatacliq,4187.0,UPI,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,447,643,257932,0,0,0.0443,0.056,1,0,SETTLEMENT_MISMATCH
pay_synth_0005385,merch_blinkit,696.2,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,AWAITING_ACK,199,357,37890,19,0,0.6576,0.041,1,0,REFUND_UNCERTAINTY
pay_synth_0002857,merch_makemytrip,8125.26,UPI,PNB,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,568,773,116812,17,0,-0.35,0.0674,1,0,NORMAL
pay_synth_0001862,merch_bookmyshow,1789.25,CREDIT_CARD,HDFC,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,586,864,171666,23,0,0.6266,0.0581,1,0,NORMAL
pay_synth_0002660,merch_amazon_in,3902.32,CREDIT_CARD,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,590,713,55546,13,0,0.3937,0.0151,1,0,NORMAL
pay_synth_0003385,merch_myntra,3689.14,CREDIT_CARD,YES_BANK,STRIPE,DEBITED,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,84465,89376,104167,7,0,0.9417,0.0432,1,0,DELAYED_CONFIRMATION
pay_synth_0006422,merch_bookmyshow,671.81,DEBIT_CARD,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,214655,217598,1611,21,0,-0.3893,0.0526,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0005709,merch_zomato,452.68,CREDIT_CARD,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,732,910,8893,20,0,0.0684,0.0319,1,0,SETTLEMENT_MISMATCH
pay_synth_0003332,merch_swiggy,257.12,UPI,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,3,SETTLED,NONE,NONE,32692,33693,131830,0,0,-0.6044,0.0371,1,0,DELAYED_CONFIRMATION
pay_synth_0005722,merch_swiggy,1826.7,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,459,731,190162,16,0,0.026,0.0391,1,0,SETTLEMENT_MISMATCH
pay_synth_0005253,merch_zepto,362.76,UPI,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,NOT_INITIATED,323,611,256205,11,0,-0.2443,0.0498,1,0,REFUND_UNCERTAINTY
pay_synth_0004866,merch_bookmyshow,400.32,DEBIT_CARD,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,AWAITING_ACK,572,702,212594,3,1,-0.6361,0.0491,1,1,DUPLICATE_PAYMENT
pay_synth_0002097,merch_flipkart,5233.35,CREDIT_CARD,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,750,967,198930,12,0,0.4952,0.0499,1,0,NORMAL
pay_synth_0002004,merch_zepto,399.02,CREDIT_CARD,AXIS,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,200,452,225708,7,0,-0.1687,0.0494,1,0,NORMAL
pay_synth_0000547,merch_swiggy,918.94,CREDIT_CARD,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,421,707,257704,10,0,0.4138,0.029,1,0,NORMAL
pay_synth_0001450,merch_bookmyshow,1114.13,CREDIT_CARD,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,428,581,121151,13,0,0.0128,0.0439,1,0,NORMAL
pay_synth_0004835,merch_swiggy,206.48,UPI,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,366,620,50956,13,3,-0.6823,0.0283,1,1,DUPLICATE_PAYMENT
pay_synth_0002611,merch_zepto,709.6,UPI,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,437,572,103281,6,0,0.4783,0.042,1,0,NORMAL
pay_synth_0001901,merch_makemytrip,18989.79,CREDIT_CARD,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,192,391,99743,23,0,0.5192,0.0735,1,0,NORMAL
pay_synth_0005509,merch_blinkit,366.5,NET_BANKING,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,569,814,240219,18,0,-0.1274,0.0497,1,0,REFUND_UNCERTAINTY
pay_synth_0002758,merch_zomato,456.82,CREDIT_CARD,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,581,708,285,22,0,-0.3655,0.0387,1,0,NORMAL
pay_synth_0001886,merch_zomato,851.8,UPI,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,706,851,7565,13,0,0.1831,0.0352,1,0,NORMAL
pay_synth_0006766,merch_blinkit,538.3,UPI,ICICI,RAZORPAY,REVERSED,TIMED_OUT,NONE,CAPTURED,FAILED,CANCELLED,RETRYING,500,1,FAILED,PENDING,AWAITING_ACK,2968,25507,18958,9,2,0.2817,0.0406,1,0,UNRESOLVED
pay_synth_0002098,merch_zomato,378.47,UPI,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,503,750,176513,3,0,-0.4743,0.0343,1,0,NORMAL
pay_synth_0006082,merch_myntra,2302.47,DEBIT_CARD,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,140586,143844,80759,15,0,0.2118,0.0537,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0006282,merch_myntra,2124.12,CREDIT_CARD,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,FAILED,200,1,ON_HOLD,PROCESSED,NONE,194859,195991,73360,4,0,0.118,0.0528,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0000837,merch_zomato,1825.39,CREDIT_CARD,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,363,481,109161,10,1,1.5353,0.0233,1,0,NORMAL
pay_synth_0003472,merch_makemytrip,11907.89,UPI,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PROCESSING,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,28617,31890,34043,2,0,-0.0474,0.0742,1,0,DELAYED_CONFIRMATION
pay_synth_0005563,merch_bookmyshow,756.24,DEBIT_CARD,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,526,698,36864,17,0,-0.3125,0.0472,1,0,REFUND_UNCERTAINTY
pay_synth_0002172,merch_bookmyshow,1051.0,NET_BANKING,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,704,885,192412,11,0,-0.0445,0.0535,1,0,NORMAL
pay_synth_0006010,merch_zepto,290.48,UPI,PNB,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,188,336,144937,23,0,0.0645,0.0492,1,0,SETTLEMENT_MISMATCH
pay_synth_0005955,merch_zepto,660.05,EMI,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,734,995,158435,2,0,0.0257,0.0335,1,0,SETTLEMENT_MISMATCH
